desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
430365202200419,http://www.animal.go.kr/files/shelter/2022/08/202208221708529_s.jpg,20220822,대전광역시 중구 태평동 쌍용예가아파트 관리사무소 주변,[개] 요크셔 테리어,흑황,2019(년생),4.00(Kg),대전-중구-2022-00241,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708529.jpg,보호중,F,U,.,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 중구,한민수,042-606-7266
429363202200513,http://www.animal.go.kr/files/shelter/2022/08/202208221808182_s.jpg,20220822,광산구 운남동,[고양이] 한국 고양이,"검,흰",2022(년생),1.2(Kg),광주-광산-2022-00507,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221808182.jpg,종료(입양),F,N,22-7913,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808
429362202200801,http://www.animal.go.kr/files/shelter/2022/08/202208221708275_s.jpg,20220822,북구 두암동,[고양이] 한국 고양이,"검,노,흰",2022(년생),0.3(Kg),광주-북구-2022-00598,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708275.jpg,종료(자연사),F,N,22-7915,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구,북구,062-410-6557
429362202200800,http://www.animal.go.kr/files/shelter/2022/08/202208221708437_s.jpg,20220822,북구 두암동,[개] 믹스견,갈,2019(년생),3(Kg),광주-북구-2022-00597,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708437.jpg,종료(반환),F,N,22-0845 코야,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구,북구,062-410-6557
429361202200322,http://www.animal.go.kr/files/shelter/2022/08/202208221808675_s.jpg,20220822,남구 봉선동,[개] 푸들,갈,2022(년생),3(Kg),광주-남구-2022-00326,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221808675.jpg,보호중,M,N,22-0846 보기,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 남구,남구,062-607-2754
429361202200321,http://www.animal.go.kr/files/shelter/2022/08/202208221808149_s.jpg,20220822,남구 백운동,[고양이] 한국 고양이,"흰,노",2022(년생),0.4(Kg),광주-남구-2022-00325,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221808149.jpg,종료(입양),M,N,22-7916,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 남구,남구,062-607-2754
429361202200320,http://www.animal.go.kr/files/shelter/2022/08/202208221808746_s.jpg,20220822,남구 봉선동,[고양이] 한국 고양이,"회,갈",2022(년생),0.2(Kg),광주-남구-2022-00324,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221808746.jpg,종료(자연사),F,N,22-7914,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 남구,남구,062-607-2754
429360202200443,http://www.animal.go.kr/files/shelter/2022/08/202208221208324_s.jpg,20220822,서구 금호동,[개] 비숑 프리제,흰,2018(년생),8.9(Kg),광주-서구-2022-00375,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221208324.jpg,종료(반환),F,U,22-0844 서별,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 서구,서구,062-360-7373
427348202200845,http://www.animal.go.kr/files/shelter/2022/08/202208221608802_s.jpg,20220822,명곡 미래빌 1단지,[고양이] 한국 고양이,흰검,2022(년생),0.8(Kg),대구-달성-2022-00544,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221608802.jpg,종료(자연사),F,N,1개월령. 교상으로 보이는 피부상처,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863
427348202200844,http://www.animal.go.kr/files/shelter/2022/08/202208221608839_s.jpg,20220822,사문진 나루터 주차장,[고양이] 한국 고양이,흰로,2022(년생),1.3(Kg),대구-달성-2022-00543,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221608839.jpg,종료(자연사),F,N,2개월령.,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863
427348202200843,http://www.animal.go.kr/files/shelter/2022/08/202208221408961_s.jpg,20220822,다사읍 매곡리 1551-2,[고양이] 한국 고양이,백흑,2022(년생),0.5(Kg),대구-달성-2022-00542,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408961.jpg,종료(자연사),M,N,유순함,119동물병원,070-8028-1195,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍),대구광역시 달성군,동물보호 담당,053-668-3863
427348202200842,http://www.animal.go.kr/files/shelter/2022/08/202208221008735_s.jpg,20220822,옥포읍 강림리 472,[고양이] 한국 고양이,턱시도,2022(년생),0.85(Kg),대구-달성-2022-00541,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221008735.jpg,보호중,M,N,"2.5개월 추정, 피부상태 안좋음, 탈진",명곡역동물병원,053-633-7579,대구광역시 달성군 화원읍 비슬로 2490 (화원읍) 옥포면 관할,대구광역시 달성군,동물보호 담당,053-668-3863
427348202200841,http://www.animal.go.kr/files/shelter/2022/08/20220822100806_s.jpg,20220822,옥포읍 간경리,[고양이] 한국 고양이,턱시도,2022(년생),0.98(Kg),대구-달성-2022-00540,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/20220822100806.jpg,보호중,F,N,2개월 추정,명곡역동물병원,053-633-7579,대구광역시 달성군 화원읍 비슬로 2490 (화원읍) 옥포면 관할,대구광역시 달성군,동물보호 담당,053-668-3863
427347202200508,http://www.animal.go.kr/files/shelter/2022/08/20220822100859_s.jpg,20220822,갈밭남로 12,[고양이] 한국 고양이,삼색,2022(년생),0.70(Kg),대구-달서-2022-00337,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/20220822100859.jpg,종료(입양),F,N,박스 유기,대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 달서구,동물등록담당자,053-667-2692
427346202200818,http://www.animal.go.kr/files/shelter/2022/08/202208221808576_s.jpg,20220822,대구 남구청 인근 하이마트 골목,[개] 포메라니안,크림색,2022(년생),4.51(Kg),대구-수성-2022-00560,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221808576.jpg,종료(반환),M,N,"등록견, 미용 흔적있음.",신세계동물병원,053-751-6693,대구광역시 수성구 수성동1가 명덕로 393 (수성동1가),대구광역시 수성구,녹색환경과,053-666-2651
427346202200817,http://www.animal.go.kr/files/shelter/2022/08/202208221408176_s.jpg,20220822,성동 신고자집앞,[고양이] 한국 고양이,고등어태비,2022(년생),0.55(Kg),대구-수성-2022-00559,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408176.jpg,종료(입양),M,N,얌전하고 귀여움,금강동물병원,053-746-7111,대구광역시 수성구 동원로 150 (만촌동) 금강동물병원,대구광역시 수성구,녹색환경과,053-666-2651
427343202200712,http://www.animal.go.kr/files/shelter/2022/08/202208221408751_s.jpg,20220822,북비산로61길34,[개] 시츄,"갈,백",2017(년생),6.42(Kg),대구-서구-2022-00457,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408751.jpg,종료(반환),M,N,성격온순,대구시수의사회(더펫),070-4293-0622,대구광역시 서구 서대구로 361 (비산동) 2층,대구광역시 서구,송민서,053-663-2644
427343202200711,http://www.animal.go.kr/files/shelter/2022/08/202208221208444_s.jpg,20220822,서구 비산2.3동 66-2일대,[고양이] 한국 고양이,검은색,2022(년생),1(Kg),대구-서구-2022-00456,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221208444.jpg,종료(입양),M,N,예민함 2개월령,대구시수의사회(보경),053-559-9020,대구광역시 서구 달서로 165 (비산동),대구광역시 서구,송민서,053-663-2644
427341202200494,http://www.animal.go.kr/files/shelter/2022/08/202208221208807_s.jpg,20220822,중구 남산동 스타클래스,[개] 스피츠,흰,2020(년생),6.9(Kg),대구-중구-2022-00238,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221208807.jpg,종료(반환),M,Y,"겁많고 순함, 미용이 잘 되어있음",대구시수의사회(동인),070-4466-1575,대구광역시 중구 동인동4가 국채보상로 724,대구광역시 중구,중구 손세규,053-661-2648
427341202200493,http://www.animal.go.kr/files/shelter/2022/08/202208220908128_s.jpg,20220822,중구 대신동 832,[개] 믹스견,흰갈,2016(년생),7(Kg),대구-중구-2022-00237,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208220908128.jpg,종료(자연사),M,N,후지 못씀,대구시수의사회(동인),070-4466-1575,대구광역시 중구 동인동4가 국채보상로 724,대구광역시 중구,중구 손세규,053-661-2648
426340202200455,http://www.animal.go.kr/files/shelter/2022/08/202208221508657[1]_s.jpg,20220822,기장성당,[개] 믹스견,갈색+검정색,2018(년생),8(Kg),부산-기장-2022-00227,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221508657[1].jpg,보호중,M,N,"노란색 가슴줄 착용, 순함",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894
426340202200454,http://www.animal.go.kr/files/shelter/2022/08/202208221508830_s.jpg,20220822,기장군청,[개] 믹스견,갈색+흰색,2019(년생),5.7(Kg),부산-기장-2022-00226,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221508830.jpg,종료(반환),M,N,분홍색 목줄 착용,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894
426337202200415,http://www.animal.go.kr/files/shelter/2022/08/202208221108549_s.jpg,20220822,연제로 2,[고양이] 한국 고양이,검정색,2022(년생),0.7(Kg),부산-연제-2022-00204,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221108549.jpg,종료(자연사),M,N,안염,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484
426337202200414,http://www.animal.go.kr/files/shelter/2022/08/20220822110873_s.jpg,20220822,거제천로118번길 14,[고양이] 한국 고양이,검정색/흰색,2020(년생),3.0(Kg),부산-연제-2022-00203,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/20220822110873.jpg,종료(자연사),M,N,기립불능,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484
426337202200413,http://www.animal.go.kr/files/shelter/2022/08/202208220908590_s.jpg,20220822,과정로344번길 3,[개] 포메라니안,검정색,2022(년생),1.0(Kg),부산-연제-2022-00202,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208220908590.jpg,종료(입양),M,N,온순,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484
426337202200412,http://www.animal.go.kr/files/shelter/2022/08/202208220908277_s.jpg,20220822,과정로344번길 3,[개] 웰시 코기 카디건,황토/흰색,2022(년생),3.0(Kg),부산-연제-2022-00201,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208220908277.jpg,종료(입양),F,N,온순,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484
426337202200411,http://www.animal.go.kr/files/shelter/2022/08/202208220908417_s.jpg,20220822,온천천관리사무소,[고양이] 한국 고양이,흰색/검정색,2022(년생),0.01(Kg),부산-연제-2022-00200,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208220908417.jpg,종료(자연사),F,N,안염,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484
426336202200363,http://www.animal.go.kr/files/shelter/2022/08/202208221408793[1]_s.jpg,20220822,대저 생태공원,[고양이] 한국 고양이,흰/회색,2018(년생),9(Kg),부산-강서-2022-00332,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408793[1].jpg,종료(자연사),F,N,"케이지 채로 유기되어짐, 기립이 어려움",(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814
426336202200362,http://www.animal.go.kr/files/shelter/2022/08/202208221408853_s.jpg,20220822,가락대로546,[고양이] 한국 고양이,갈색,2022(년생),0.28(Kg),부산-강서-2022-00331,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408853.jpg,종료(자연사),F,N,무리와 떨어 진 것으로 추정,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814
426336202200360,http://www.animal.go.kr/files/shelter/2022/08/202208221308555_s.jpg,20220822,강서소방서,[개] 테리어 종 믹스 추정,검정,2018(년생),22(Kg),부산-강서-2022-00329,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221308555.jpg,보호중,M,N,경계심 많음,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814
426329202200631,http://www.animal.go.kr/files/shelter/2022/08/202208220908568_s.jpg,20220822,시민공원 상황실부근,[고양이] 한국 고양이,혼합,2022(년생),0.3(Kg),부산-부산진-2022-00286,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208220908568.jpg,보호중,Q,U,"혼합&어미없음,젖먹이,허약,탈진",동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 부산진구,부산진구청,051-605-4474
411324202200483,http://www.animal.go.kr/files/shelter/2022/08/202208221508632_s.jpg,20220822,암사도서관 인근,[개] 말티즈,흰색,2020(년생),3.6(Kg),서울-강동-2022-00194,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221508632.jpg,보호중,M,N,"미용되어있음, 치석살짝있음, 양쪽 슬개골 2기, 구충제투여",강동리본센터(reborn),070-4163-7350,서울특별시 강동구 양재대로81길 73 (성내동),서울특별시 강동구,강동구청 반려동물팀,02-3425-6015
411319202200373,http://www.animal.go.kr/files/shelter/2022/08/202208221708321_s.jpg,20220822,양녕로25다길 28,[기타축종] 닭,흰색,2022(년생),0.15(Kg),서울-동작-2022-00159,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708321.jpg,보호중,Q,N,의기소침,디아크동물종합병원,02-816-7582,서울특별시 동작구 장승배기로27길 18 (노량진동),서울특별시 동작구,고민정,02-820-1600
411315202200349,http://www.animal.go.kr/files/shelter/2022/08/202208221508131_s.jpg,20220822,공항대로 58다길 34 주차장 내,[고양이] 한국 고양이,검/흰,2021(년생),2.5(Kg),서울-강서-2022-00136,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221508131.jpg,보호중,F,U,뒷다리골절,한국동물구조관리협회,02-2133-7697,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,서울특별시 강서구,동물보호팀,02-2600-6272
411314202200375,http://www.animal.go.kr/files/shelter/2022/08/202208221408236_s.jpg,20220822,신월동1050놀이터부근,[고양이] 한국 고양이,흰/검정,2022(년생),2.2(Kg),서울-양천-2022-00120,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408236.jpg,종료(입양),F,N,이갈이중인어린고양이로온순하고조용하며경계심없어보임,강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 양천구,양천구청,02-2620-4918
428355202200599,http://www.animal.go.kr/files/shelter/2022/08/202208220008843_s.jpg,20220821,계양구청 당직실(서운동),[개] 믹스견,갈색/백색,2012(년생),7.0(Kg),인천-계양-2022-00393,20220901,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208220008843.jpg,보호중,M,N,검정색 어깨끈착용,신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동),인천광역시 계양구,계양구,032-450-6844
428355202200598,http://www.animal.go.kr/files/shelter/2022/08/202208220008509_s.jpg,20220821,계양구청 당직실(효성동),[개] 푸들,검정색,2016(년생),5.5(Kg),인천-계양-2022-00392,20220901,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208220008509.jpg,보호중,M,N,털 짧게 미용됨,신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동),인천광역시 계양구,계양구,032-450-6844
442424202200276,http://www.animal.go.kr/files/shelter/2022/08/202208221008172_s.jpg,20220821,도계읍 강원남부로 1346-97,[개] 믹스견,"갈색, 흰색",2020(년생),4(Kg),강원-삼척-2022-00078,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208221008172.jpg,보호중,F,N,건강함,삼척시유기동물보호소,010-4373-1899,"강원도 삼척시 근덕면 교곡길 127-281 (근덕면, 쓰레기소각시설) 유기동물보호소",강원도 삼척시,삼척시,033-570-3398
411324202200489,http://www.animal.go.kr/files/shelter/2022/08/202208262008778_s.jpg,20220821,신암중학교 후문,[고양이] 한국 고양이,검정/흰색,2022(년생),4.5(Kg),서울-강동-2022-00199,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208262008778.jpg,보호중,M,N,내장파열 의심,GD동물병원,02-3425-6014,서울특별시 강동구 상일로 13 (상일동) 1~2층 GD동물병원,서울특별시 강동구,강동구청 반려동물팀,02-3425-6015
444460202200577,http://www.animal.go.kr/files/shelter/2022/08/202208240908922_s.jpg,20220821,서부 남당리주차장부근,[개] 믹스견,갈색,2021(년생),10(Kg),충남-홍성-2022-00311,20220824,20220831,http://www.animal.go.kr/files/shelter/2022/08/202208240908922.jpg,보호중,M,U,주둥이부분 검정색,금일동물보호센터,010-5432-5665,충청남도 홍성군 홍동면 충절로 625 (홍동면),충청남도 홍성군,박철,041-630-1727
444460202200576,http://www.animal.go.kr/files/shelter/2022/08/202208240908489_s.jpg,20220821,서부면 남당리 주차장부근,[개] 믹스견,갈&흑색,2021(년생),6(Kg),충남-홍성-2022-00310,20220824,20220831,http://www.animal.go.kr/files/shelter/2022/08/202208240908489.jpg,보호중,F,U,매서운 눈,금일동물보호센터,010-5432-5665,충청남도 홍성군 홍동면 충절로 625 (홍동면),충청남도 홍성군,박철,041-630-1727
444460202200575,http://www.animal.go.kr/files/shelter/2022/08/202208240908246_s.jpg,20220821,홍성읍 도청대로163-17(하나빌 인근),[개] 믹스견,검은색,2022(년생),6(Kg),충남-홍성-2022-00309,20220824,20220831,http://www.animal.go.kr/files/shelter/2022/08/202208240908246.jpg,종료(반환),F,U,5개월령,금일동물보호센터,010-5432-5665,충청남도 홍성군 홍동면 충절로 625 (홍동면),충청남도 홍성군,박철,041-630-1727
442419202200683,http://www.animal.go.kr/files/shelter/2022/08/202208242208866_s.jpg,20220821,반곡동,[개] 시바,갈색,2019(년생),9(Kg),강원-원주-2022-00558,20220824,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208242208866.jpg,보호중,M,N,"목라인에서 배쪽으로 흰색, 꼬리말림",원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444
442419202200682,http://www.animal.go.kr/files/shelter/2022/08/202208242208742_s.jpg,20220821,그리너리카페내,[개] 발바리,"흰,검정",2020(년생),11(Kg),강원-원주-2022-00557,20220824,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208242208742.jpg,종료(반환),F,N,"꼬리 검은색, 흰색, 코옆 검은점",원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444
426332202200405,http://www.animal.go.kr/files/shelter/2022/08/202208241908940_s.jpg,20220821,만덕2동 정직유부 옆 골목,[고양이] 한국 고양이,검흰,2022(년생),2.5(Kg),부산-북구-2022-00359,20220824,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208241908940.jpeg,종료(자연사),F,N,"뒷다리부상의심,움직임이불편함,기력없음,북구2-181호",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),부산광역시 북구,하정무,051-309-4651
426326202200489,http://www.animal.go.kr/files/shelter/2022/08/202208241108637_s.jpg,20220821,"동대신동3가 247, 대신힐링파크",[고양이] 한국 고양이,검흰,2022(년생),0.3(Kg),부산-서구-2022-00418,20220824,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208241108637.jpeg,보호중,Q,N,"젖먹이,인공수유,아직눈을못뜸",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),부산광역시 서구,,051-240-4504
426326202200488,http://www.animal.go.kr/files/shelter/2022/08/202208241108866_s.jpg,20220821,"까치고개로229번길 7, 경남중학교 앞",[고양이] 한국 고양이,검갈흰,2022(년생),0.4(Kg),부산-서구-2022-00417,20220824,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208241108866.jpeg,보호중,Q,N,"안질환과콧물,허피스증상,기력없음",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),부산광역시 서구,,051-240-4504
447507202200109,http://www.animal.go.kr/files/shelter/2022/08/202208232308302_s.jpg,20220821,당북동 자이아파트일대,[개] 치와와,황색,2022(년생),3(Kg),경북-안동-2022-00084,20220823,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208232308302.jpg,종료(반환),M,N,"목걸이착용,순함",유기동물보호센터,010-7703-1999,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면),경상북도 안동시,김준규,054-840-5484
445472202200221,http://www.animal.go.kr/files/shelter/2022/08/202208231008531_s.jpg,20220821,경천면 가천리 576-2,[개] 믹스견,흰색,2020(년생),11(Kg),전북-완주-2022-00220,20220823,20220902,http://www.animal.go.kr/files/shelter/2022/08/202208231008531.jpg,보호중,M,N,진드기가 많고 힘이 없음,도담,010-9438-9669,전라북도 완주군 용진읍 순지2길 187-6,전라북도 완주군,나상운,063-290-3248
428357202200900,http://www.animal.go.kr/files/shelter/2022/08/202208231508790_s.jpg,20220821,오상양수장 부근,[개] 믹스견,흰색,2021(년생),4.66(Kg),인천-강화-2022-00402,20220823,20220902,http://www.animal.go.kr/files/shelter/2022/08/202208231508790.jpg,보호중,M,N,털갈이가  온전치 않아 뭉친털이 많음,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러)",인천광역시 강화군,강화군청,032-930-4533
428354202201362,http://www.animal.go.kr/files/shelter/2022/08/202208231208731_s.jpg,20220821,부평구 부평시장 화단,[고양이] 한국 고양이,검정 갈색 흰색,2022(년생),0.8(Kg),인천-부평-2022-00731,20220823,20220902,http://www.animal.go.kr/files/shelter/2022/08/202208231208731.jpg,보호중,F,N,,세림동물병원,032-503-0075,인천광역시 부평구 원적로 392 (산곡동),인천광역시 부평구,장상규,032-509-6554
427345202200515,http://www.animal.go.kr/files/shelter/2022/08/202208231008992_s.jpg,20220821,칠곡 부영 1단지,[고양이] 한국 고양이,검정+흰색,2020(년생),3.67(Kg),대구-북구-2022-00286,20220823,20220902,http://www.animal.go.kr/files/shelter/2022/08/202208231008992.jpg,종료(자연사),M,N,"교통사고 추정, 의식없음",대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 북구,도유경,053-665-3192
426339202200356,http://www.animal.go.kr/files/shelter/2022/08/202208231508341[1]_s.jpg,20220821,가야대로 278,[고양이] 한국 고양이,검갈흰,2022(년생),0.2(Kg),부산-사상-2022-00218,20220823,20220902,http://www.animal.go.kr/files/shelter/2022/08/202208231508341[1].jpg,보호중,Q,U,"사상구-218 검갈흰&어미없음,젖먹이,허약,탈진(3개월미만 추정, 2두)",유기동물및동물보호협,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 사상구,여선희,051-310-4781
426334202200668,http://www.animal.go.kr/files/shelter/2022/08/202208230908148[1]_s.jpg,20220821,다대 삼환2차,[개] 믹스견,흰색,2020(년생),20(Kg),부산-사하-2022-00365,20220823,20220902,http://www.animal.go.kr/files/shelter/2022/08/202208230908148[1].jpg,보호중,F,U,들개,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 사하구,박혜영,051-220-4477
426334202200667,http://www.animal.go.kr/files/shelter/2022/08/202208230908232_s.jpg,20220821,하단지구대 인근 하단초등학교부근,[고양이] 한국 고양이,갈색&검정색,2022(년생),0.76(Kg),부산-사하-2022-00364,20220823,20220902,http://www.animal.go.kr/files/shelter/2022/08/202208230908232.jpg,보호중,F,U,생후 5개월로 추정되며 사고 추정,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 사하구,박혜영,051-220-4477
426327202200167,http://www.animal.go.kr/files/shelter/2022/08/202208231308334_s.jpg,20220821,동구 수성로34,[고양이] 한국 고양이,검정,2020(년생),2.6(Kg),부산-동구-2022-00090,20220823,20220902,http://www.animal.go.kr/files/shelter/2022/08/202208231308334.jpg,보호중,M,N,기력없고 허약함,사단법인 하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 동구,나선임,051-440-4521
411322202200431,http://www.animal.go.kr/files/shelter/2022/08/202208231108686[1]_s.jpg,20220821,역삼동 선정릉역 일대,[개] 시바,갈/검/흰,2021(년생),8(Kg),서울-강남-2022-00091,20220823,20220902,http://www.animal.go.kr/files/shelter/2022/08/202208231108686[1].jpg,종료(반환),F,U,검정색 목끈 리드줄. 사람좋아함. 꼬리단미안됨. 털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,서울특별시 강남구,정복원,02-3423-5508
448567202200623,http://www.animal.go.kr/files/shelter/2022/08/202208220908607_s.jpg,20220821,의창구 의안로 44번길 54-1,[개] 믹스견,갈색,2022(년생),1.3(Kg),경남-창원1-2022-00379,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208220908607.jpg,보호중,M,N,"L-8-1-27 갈색. 모낭충,개선충감염. 격리 치료중. 작고 너무 귀여움. 빨리 나아서 입양가자!!!",창원유기동물보호소,055-225-5701,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",경상남도 창원시 의창성산구,창원시의창성산구,055-225-5701
448567202200622,http://www.animal.go.kr/files/shelter/2022/08/202208220908233_s.jpg,20220821,의창구 명서동 태복산 등산로,[개] 믹스견,갈검색,2019(년생),11.5(Kg),경남-창원1-2022-00378,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208220908233.jpg,보호중,M,N,L-8-1-26  갈검색. 순함,창원유기동물보호소,055-225-5701,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",경상남도 창원시 의창성산구,창원시의창성산구,055-225-5701
448538202200395,http://www.animal.go.kr/files/shelter/2022/08/202208221708427_s.jpg,20220821,동면법기리832,[개] 믹스견,검정흰색,2017(년생),10(Kg),경남-양산-2022-00196,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708427.jpg,보호중,M,U,검정흰색  상완신경근육손상,양산시 동물보호센터,055-392-5669,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시,양산시,055-392-5663
